Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
Cameroon,CMR,Heartwater,2005,5.0,5.0,1.792718406377047,10.74629831746292,1.5015015015015015e-06,5.38353875788903e-07,3.2271166118507266e-06,None,2005
Cameroon,CMR,Lumpy skin disease virus (Inf. with),2005,260.0,260.0,211.86314477871332,318.3409855018798,3.903903903903904e-05,3.181128299980681e-05,4.779894677205402e-05,None,2005
Cameroon,CMR,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2005,115.0,115.0,85.74939434014433,156.81178899488506,1.7267267267267267e-05,1.2875284435457107e-05,2.3545313662895654e-05,None,2005
Cameroon,CMR,Trypanosomosis (tsetse-transmitted) (-2021),2005,84.0,84.0,64.9671647823819,108.12399418906868,1.2612612612612613e-05,9.75482954690419e-06,1.6234833962322625e-05,None,2005
Congo (Dem. Rep. of the),COD,Foot and mouth disease virus (Inf. with),2005,98.0,98.0,79.01183156888531,122.0025620243971,0.00011713450746732486,9.443889770318991e-05,0.00014582357155591333,None,2005
Congo (Dem. Rep. of the),COD,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2005,6.0,6.0,2.3845706836709937,12.157136705114743,1.4343000914366308e-05,5.7003165827106925e-06,2.906163714625616e-05,None,2005
Colombia,COL,Bovine anaplasmosis,2005,2480.0,2480.0,2004.9701459013131,3069.757669227749,8.378548213815145e-05,6.773685094634732e-05,0.00010371013159819959,None,2005
Colombia,COL,Bovine babesiosis,2005,1213.0,1213.0,913.2111622462836,1604.2133341803928,4.0980560416765203e-05,3.085235383981714e-05,5.419749502288536e-05,None,2005
Colombia,COL,Bovine tuberculosis (-2018),2005,24.0,24.0,9.219110216473737,53.779468862611836,8.108272464982398e-07,3.11462739666133e-07,1.8169107773337241e-06,None,2005
Colombia,COL,Brucella abortus (Inf. with),2005,116.0,116.0,80.83071669285502,163.90617969390468,3.918998358074826e-06,2.730822810356123e-06,5.5374831818856015e-06,None,2005
Colombia,COL,Enzootic bovine leukosis,2005,252.0,252.00000000000003,183.37214669998318,358.25689645193586,8.513686088231519e-06,6.195130533050778e-06,1.2103518870380341e-05,None,2005
Colombia,COL,Foot and mouth disease virus (Inf. with),2005,16.0,16.0,9.384293291859516,25.16772166315816,1.0811029953309865e-06,6.340867241808628e-07,1.7005562047310528e-06,None,2005
Colombia,COL,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,2005.0,2005.0,1594.8771001426344,2511.8541554933836,6.773785955120713e-05,5.3882075317156236e-05,8.486165785432756e-05,None,2005
Colombia,COL,Leptospirosis,2005,755.0,755.0,510.97838160496315,1095.4039507653026,2.550727379609046e-05,1.7263133090703294e-05,3.7007640383430156e-05,None,2005
Colombia,COL,Paratuberculosis,2005,8.0,8.0,1.2495474791761567,27.144464616962857,2.702757488327466e-07,4.2215297579550825e-08,9.170613126267039e-07,None,2005
Colombia,COL,Rabies virus (Inf. with),2005,344.0,344.0,219.5482140442254,536.5521883055801,1.1621857199808103e-05,7.417319744461894e-06,1.8127130560267443e-05,None,2005
Colombia,COL,Trichomonosis,2005,3.0,3.0,0.38949910117041453,10.570564023307996,2.0270681162455997e-07,2.631804030962888e-08,7.14241776746015e-07,None,2005
Colombia,COL,Vesicular stomatitis (-2014),2005,1061.0,1061.0,757.7016341867968,1463.564159583356,3.5845321188943016e-05,2.5598547071454044e-05,4.9445737399520126e-05,None,2005
Costa Rica,CRI,Anthrax,2005,5.0,4.999999999999999,0.7219671240958074,16.742399299217404,6.715894170939654e-06,9.697309600650198e-07,2.2488036372231662e-05,None,2005
Costa Rica,CRI,Bovine babesiosis,2005,92.0,92.0,63.96492296854866,130.1525727464891,6.178622637264483e-05,4.295816533090799e-05,8.740909046409457e-05,None,2005
Costa Rica,CRI,Bovine tuberculosis (-2018),2005,33.0,33.0,18.3637995351615,55.24392998581894,4.432490152820172e-05,2.466586685089909e-05,7.420247747431195e-05,None,2005
Costa Rica,CRI,Brucella abortus (Inf. with),2005,1211.0,1211.0,1117.8647155423369,1309.2528403489248,0.0008132947841007921,0.0007507461127009895,0.0008792803518785531,None,2005
Costa Rica,CRI,Enzootic bovine leukosis,2005,15.0,15.0,7.943591455334409,27.063115013324293,1.0073841256409481e-05,5.33483195512064e-06,1.8175301636545407e-05,None,2005
Costa Rica,CRI,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,13.0,13.0,3.220599964256847,37.69699349912934,8.73066242222155e-06,2.1629208526881015e-06,2.5316901890275274e-05,None,2005
Costa Rica,CRI,Leptospirosis,2005,6.0,5.999999999999999,1.5740369916263197,15.46279586325917,4.0295365025637925e-06,1.057106585690659e-06,1.0384650060449207e-05,None,2005
Costa Rica,CRI,Rabies virus (Inf. with),2005,8.0,8.0,2.717038706596388,18.32897198102415,5.372715336751723e-06,1.8247344411848103e-06,1.2309543608667634e-05,None,2005
Costa Rica,CRI,Vesicular stomatitis (-2014),2005,271.0,271.0,200.2894482969669,361.962673442742,0.00018200073203246463,0.00013451227383183193,0.00024309030086718447,None,2005
Cuba,CUB,Aujeszky's disease virus (Inf. with),2005,9.0,9.0,4.324479860550015,16.22246392936846,4.361521686455052e-06,2.09570141049189e-06,7.861625359519487e-06,None,2005
Cuba,CUB,Bovine anaplasmosis,2005,3413.0,3413.0,3255.2214457389236,3575.896257308218,0.0008269929731039496,0.0007887621627668824,0.0008664638374868471,None,2005
Cuba,CUB,Bovine babesiosis,2005,2993.0,2993.0,2846.850480487123,3144.2671994040716,0.0007252241337533317,0.0006898111171521985,0.0007618771987894528,None,2005
Cuba,CUB,Bovine cysticercosis (-2014),2005,21.0,21.0,12.018185476168382,35.03941787716673,5.088441967530894e-06,2.9120875881193075e-06,8.490287830667973e-06,None,2005
Cuba,CUB,Bovine tuberculosis (-2018),2005,1.0,0.9999999999999998,0.057031078245022,4.398728747398597,4.846135207172279e-07,2.763803161861982e-08,2.1316834249569167e-06,None,2005
Cuba,CUB,Brucella abortus (Inf. with),2005,591.0,591.0,543.7205357368447,643.2940032350884,0.00014320329537194089,0.00013174716155484484,0.00015587448588201802,None,2005
Cuba,CUB,Enzootic bovine leukosis,2005,47.0,47.0,30.475894500862367,68.63358368446626,1.1388417736854858e-05,7.38451526553486e-06,1.6630381314384848e-05,None,2005
Cuba,CUB,Leptospirosis,2005,12.0,12.0,6.425492175172521,20.124141437380274,5.815362248606736e-06,3.113880385351355e-06,9.752431033380313e-06,None,2005
Cuba,CUB,New world screwworm (Cochliomyia hominivorax),2005,9991.0,9991.0,9718.355295034698,10268.762515396806,0.0024208868427429125,0.0023548231875538403,0.002488190577997772,None,2005
Cuba,CUB,Rabies virus (Inf. with),2005,13.0,13.0,6.043963206026556,25.009193521112,3.149987884661982e-06,1.4644931441789571e-06,6.059896661282288e-06,None,2005
Cayman Islands,CYM,Leptospirosis,2005,0.0,0.0,0.0,0.0,,,,None,2005
Czech Republic,CZE,Bovine spongiform encephalopathy,2005,8.0,8.0,2.538704627892746,18.522741416320592,4.766580550444722e-06,1.5126175128296958e-06,1.1036267371993832e-05,None,2005
Czech Republic,CZE,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,240.0,240.00000000000003,210.0226612933718,274.9917975582253,0.00014299741651334168,0.0001251362415592032,0.00016384631922160864,None,2005
Czech Republic,CZE,Paratuberculosis,2005,204.0,204.0,166.9756983972464,246.1415739395922,0.00012154780403634042,9.948788954715481e-05,0.00014665670487453895,None,2005
Germany,DEU,Bovine spongiform encephalopathy,2005,32.0,32.0,19.050285729181894,50.052000842906224,1.9039338068853029e-06,1.133452594706689e-06,2.977990515845651e-06,None,2005
Denmark,DNK,Bovine spongiform encephalopathy,2005,1.0,1.0,0.057031078245021974,4.398728747398596,9.515422358673379e-07,5.42674797071933e-08,4.1855761872735945e-06,None,2005
Denmark,DNK,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,1.0,1.0,0.05703107824502195,4.398728747398596,9.515422358673379e-07,5.426747970719328e-08,4.1855761872735945e-06,None,2005
Dominican (Rep.),DOM,Bovine tuberculosis (-2018),2005,726.0,726.0,653.8540983268281,803.2633755607917,0.0002809597523219814,0.00025303951173638855,0.00031086043945851075,None,2005
Dominican (Rep.),DOM,Brucella abortus (Inf. with),2005,683.0,683.0,613.1237122466334,757.9937503459917,0.0002643188854489164,0.00023727697842361976,0.0002933412346540216,None,2005
Dominican (Rep.),DOM,Leptospirosis,2005,108.0,108.0,88.89077962533379,129.6678588244898,8.359133126934985e-05,6.880091302270417e-05,0.00010036211983319644,None,2005
Dominican (Rep.),DOM,Rabies virus (Inf. with),2005,4.0,4.0,0.80301729976072,12.17517184625627,3.095975232198142e-06,6.215304177714552e-07,9.423507620941385e-06,None,2005
Algeria,DZA,Bovine tuberculosis (-2018),2005,376.0,376.0,324.7858201010249,432.3315356453611,0.00017043883466979744,0.00014722371461514138,0.00019597362533616843,None,2005
Algeria,DZA,Brucella abortus (Inf. with),2005,1046.0,1046.0,959.1524285382715,1137.9651071461212,0.00047414633261863863,0.00043477878242225836,0.0005158336349916917,None,2005
Algeria,DZA,Echinococcosis/hydatidosis,2005,11166.0,11166.0,10875.658465617218,11461.459356138666,0.005061489435965314,0.004929879136027967,0.0051954196177540456,None,2005
Algeria,DZA,Rabies virus (Inf. with),2005,226.0,226.0,186.90892314882277,270.208359007175,0.00010244461871110165,8.472483790125551e-05,0.00012248403677452436,None,2005
Ecuador,ECU,Brucella abortus (Inf. with),2005,113.0,113.0,93.425072098238,135.1335687144653,3.770102486732909e-05,3.117009704785561e-05,4.508561092491133e-05,None,2005
Ecuador,ECU,Enzootic bovine leukosis,2005,31.0,30.999999999999996,21.328133617753913,43.22832645125761,1.0342759034400015e-05,7.115862795545645e-06,1.4422585933733478e-05,None,2005
Ecuador,ECU,Foot and mouth disease virus (Inf. with),2005,1182.0,1182.0,1043.6842431678722,1340.6609173661861,0.00019717969643001323,0.00017410604250137827,0.00022364730347026026,None,2005
Ecuador,ECU,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,59.0,59.0,45.197399324021816,75.36123834771166,1.9684605904180676e-05,1.5079542264190705e-05,2.5143326734334443e-05,None,2005
Ecuador,ECU,New world screwworm (Cochliomyia hominivorax),2005,1666.0,1665.9999999999998,1587.2751690276668,1747.2836843744112,0.0005558398887519492,0.0005295743417593456,0.0005829591649104255,None,2005
Ecuador,ECU,Rabies virus (Inf. with),2005,1.0,0.9999999999999999,0.05703107824502196,4.398728747398594,3.336373882064521e-07,1.902769999226694e-08,1.4675803707107056e-06,None,2005
Ecuador,ECU,Vesicular stomatitis (-2014),2005,731.0,731.0,602.2756000529251,900.1704145622917,0.00012194446538945828,0.00010047082909106585,0.00015016525302764114,None,2005
Egypt,EGY,Bovine anaplasmosis,2005,97.0,97.0,78.95480049064028,117.60383327699849,3.402911769864936e-05,2.7698579368756456e-05,4.1257264787580596e-05,None,2005
Egypt,EGY,Bovine babesiosis,2005,8704.0,8704.0,8522.421960800584,8888.13696479965,0.0030534993860726186,0.0029897989688828573,0.00311809751440086,None,2005
Egypt,EGY,Bovine cysticercosis (-2014),2005,270.0,270.0,229.96621140359483,315.1509171997942,4.736011226100684e-05,4.033787254930623e-05,5.527993636200566e-05,None,2005
Egypt,EGY,Bovine tuberculosis (-2018),2005,256.0,256.0,159.5639278150466,402.9974143579344,4.4904402736362044e-05,2.7988761237510368e-05,7.068889920328617e-05,None,2005
Egypt,EGY,Brucella abortus (Inf. with),2005,1139.0,1139.0,859.5433639585071,1510.0340526552227,0.0001997895106121733,0.00015077063040843836,0.00026487178611738697,None,2005
Egypt,EGY,Echinococcosis/hydatidosis,2005,137.0,137.0,115.32079757015559,161.237855374848,4.80617435537625e-05,4.045634014038084e-05,5.656476245390213e-05,None,2005
Egypt,EGY,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,11.0,11.0,5.711495183101165,18.837358245202605,3.858972110156113e-06,2.0036818744434887e-06,6.608440008841468e-06,None,2005
Egypt,EGY,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2005,5318.0,5318.0,5119.505460657268,5521.612294318605,0.0009328188037186459,0.0008980013086576509,0.0009685339930395728,None,2005
Eritrea,ERI,Anthrax,2005,5.0,5.0,1.0784542444410912,13.948278374767073,4.7551117451260116e-06,1.0256340888645659e-06,1.326512446482841e-05,None,2005
Spain,ESP,Bluetongue virus (Inf. with),2005,453.0,453.0,384.79292563283775,533.9329870438705,9.8254092022657e-05,8.3460219701537e-05,0.0001158081696312154,None,2005
Spain,ESP,Bovine babesiosis,2005,23.0,23.000000000000004,13.211132237004733,37.86496196161271,2.4943091793831252e-06,1.4327238438610965e-06,4.106387921645366e-06,None,2005
Spain,ESP,Bovine cysticercosis (-2014),2005,30.0,30.0,19.199849753985664,45.860313058161545,3.253446755717119e-06,2.0821896297453595e-06,4.973469557841571e-06,None,2005
Spain,ESP,Bovine genital campylobacteriosis,2005,1.0,1.0,0.057031078245021974,4.398728747398596,2.168964503811413e-07,1.2369838432754394e-08,9.540686515002392e-07,None,2005
Spain,ESP,Bovine spongiform encephalopathy,2005,98.0,98.0,48.195840086297665,190.49661624669463,1.0627926068675923e-05,5.226753318927541e-06,2.065901993676326e-05,None,2005
Spain,ESP,Bovine tuberculosis (-2018),2005,15759.0,15759.0,14760.550396039172,16831.54508986697,0.0017090355807782027,0.001600755493286423,0.001825351192211137,None,2005
Spain,ESP,Brucella abortus (Inf. with),2005,13602.0,13602.0,12828.212233339364,14432.014292135871,0.0014751127590421419,0.0013911968490736204,0.0015651263359070852,None,2005
Spain,ESP,Enzootic bovine leukosis,2005,8.0,8.0,2.717038706596388,18.328971981024146,1.7351716030491304e-06,5.893160510089238e-07,3.9754889618195336e-06,None,2005
Spain,ESP,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,21561.0,21561.0,20971.07036864743,22171.39404370879,0.0023382521833338935,0.0022742753618263797,0.0024044483340410075,None,2005
Spain,ESP,Leptospirosis,2005,4.0,4.0,0.6649360458507854,12.343670551818807,4.337929007622826e-07,7.21111340377536e-08,1.3386491636818614e-06,None,2005
Spain,ESP,Paratuberculosis,2005,1883.0,1883.0,1707.5477066090061,2081.4286209255383,0.0002042080080338445,0.00018518051820997595,0.00022572723980023168,None,2005
Spain,ESP,Q fever,2005,3.0,2.9999999999999996,0.7459862215156986,7.776443098857671,6.506893511434237e-07,1.618017634799948e-07,1.6866829047331514e-06,None,2005
Spain,ESP,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2005,12.0,12.0,6.425492175172521,20.12414143738028,2.6027574045736954e-06,1.3936664447467183e-06,4.364854844735821e-06,None,2005
Estonia,EST,Enzootic bovine leukosis,2005,69.0,69.0,42.76139215362062,115.2286348873073,0.00021455223880597013,0.00013296452784086014,0.00035829799405257245,None,2005
Estonia,EST,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2005,113.0,113.0,93.42507209823798,135.13356871446516,0.0007027363184079602,0.0005810016921532213,0.0008403828900153306,None,2005
Estonia,EST,Rabies virus (Inf. with),2005,18.0,18.0,3.7642330096490118,54.63316223364318,5.597014925373134e-05,1.1704704631993196e-05,0.00016987923580112928,None,2005
Ethiopia,ETH,Anthrax,2005,2704.0,2704.0,2562.4456230281603,2850.6720576520056,6.198805693713067e-05,5.874298268438272e-05,6.535045185607249e-05,None,2005
Ethiopia,ETH,Foot and mouth disease virus (Inf. with),2005,2436.0,2436.0,2334.704483307003,2542.4053376061365,5.5844270228864766e-05,5.3522113329367145e-05,5.828356761271972e-05,None,2005
Ethiopia,ETH,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2005,5425.0,5425.0,5226.897263742358,5628.220486259441,0.0001243658316878454,0.00011982441020317818,0.00012902457542787553,None,2005
Ethiopia,ETH,Lumpy skin disease virus (Inf. with),2005,15327.0,15327.0,15003.467878840493,15655.649942993301,0.00035136499581190896,0.00034394815870117444,0.00035889915682472463,None,2005
Ethiopia,ETH,Malignant catarrhal fever (wildebeest only)(2006-2008),2005,4.0,4.0,1.2415689687009275,9.29096058734977,1.8339661815719134e-07,5.6924887517165464e-08,4.2598268778792504e-07,None,2005
Ethiopia,ETH,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2005,1191.0,1191.0,1099.1078074566278,1288.0097417210695,2.730317152815186e-05,2.519658185971387e-05,2.9527078848145207e-05,None,2005
Ethiopia,ETH,Rabies virus (Inf. with),2005,8.0,8.0,2.538704627892746,18.522741416320585,1.8339661815719134e-07,5.8198730406942564e-08,4.246260168441675e-07,None,2005
France,FRA,Anthrax,2005,2.0,2.0,0.33246802292539274,6.171835275909404,1.6104105310864187e-07,2.6770500268426668e-08,4.969594262227579e-07,None,2005
France,FRA,Bovine spongiform encephalopathy,2005,31.0,31.0,18.06303564738856,49.04019694964819,1.2480681615919746e-06,7.272225707485981e-07,1.974371240356638e-06,None,2005
United Kingdom,GBR,Bovine spongiform encephalopathy,2005,225.0,225.0,185.97198387162257,269.1452975422268,1.7067176406335338e-05,1.4106740690547255e-05,2.041577898706132e-05,None,2005
United Kingdom,GBR,Bovine tuberculosis (-2018),2005,25773.0,25773.0,25154.675716419937,26406.67055282131,0.001954988166757692,0.00190808572398355,0.0020030546872399197,None,2005
Georgia,GEO,Anthrax,2005,3.0,3.0,0.7459862215156983,7.7764430988576665,3.722361466114103e-06,9.256101217406982e-07,9.648910711538907e-06,None,2005
Georgia,GEO,Bovine tuberculosis (-2018),2005,8.0,8.0,3.6558454494130737,14.88984901416784,9.92629724297094e-06,4.536126075654607e-06,1.8475133402198476e-05,None,2005
Georgia,GEO,Brucella abortus (Inf. with),2005,61.0,61.0,46.944814993272686,77.61382061634971,7.568801647765343e-05,5.8248523454937946e-05,9.630223170006416e-05,None,2005
Georgia,GEO,Echinococcosis/hydatidosis,2005,207.0,207.0,169.7657162864866,249.35155856335365,0.00012842147058093656,0.00010532156009534618,0.00015469610551862027,None,2005
Ghana,GHA,Anthrax,2005,106.0,106.0,80.05629062945138,139.51373662878763,6.725269565934606e-05,5.0792465559609924e-05,8.85158006584341e-05,None,2005
Ghana,GHA,Bovine tuberculosis (-2018),2005,11.0,11.0,2.70979786262781,31.718927658516378,6.979053323139686e-06,1.7192567071099489e-06,2.0124371589236004e-05,None,2005
Ghana,GHA,Dermatophilosis (-2005),2005,44.0,44.0,29.65295605490614,65.88307993039186,5.583242658511749e-05,3.762719299925595e-05,8.360027780488707e-05,None,2005
Ghana,GHA,Foot and mouth disease virus (Inf. with),2005,428.0,428.0,354.5287763214694,514.257880093114,0.00027154862020943506,0.0002249341122304543,0.00032627574245587424,None,2005
Ghana,GHA,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2005,60.0,60.0,29.875545078661478,107.92048042678098,3.806756358076192e-05,1.8954820196531083e-05,6.84711625052143e-05,None,2005
Guinea,GIN,Anthrax,2005,76.0,76.0,38.209278867609385,139.13074072526322,1.8124958712059513e-05,9.11238949859195e-06,3.318077541083754e-05,None,2005
Guinea,GIN,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2005,110.0,110.0,53.09185853208906,204.86010452610856,2.6233492872717717e-05,1.2661680840008144e-05,4.885632810899887e-05,None,2005
Guinea,GIN,Lumpy skin disease virus (Inf. with),2005,247.0,247.0,211.86112515827733,287.24958576349894,5.8906115814193415e-05,5.052597560768749e-05,6.85050905528897e-05,None,2005
Guadeloupe,GLP,Paratuberculosis,2005,1.0,1.0,0.057031078245021974,4.398728747398595,2.3282887077997672e-05,1.3278481547152962e-06,0.00010241510471242363,None,2005
Guinea-Bissau,GNB,Anthrax,2005,461.0,461.0,420.1875205451519,504.3712376139484,0.0015959840747792973,0.0014546910872257294,0.0017461354945956322,None,2005
