Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2005,Jan-Jun 2005,Europe,Russia,Respublika Mariy-El,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,15,0,0,7,0
2005,Jan-Jun 2005,Europe,Russia,Respublika Sakha(Yakutiya),Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,30,0,0,0,0
2005,Jan-Jun 2005,Europe,Russia,Respublika Sakha(Yakutiya),Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,2,0,0,0,0
2005,Jan-Jun 2005,Europe,Russia,Respublika Severnaya Osetiya (2005-2009),Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,0,0,2,0
2005,Jan-Jun 2005,Europe,Russia,Respublika Tatarstan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,21,0,0,21,0
2005,Jan-Jun 2005,Europe,Russia,Rostovskaya Oblast,Anthrax,,Domestic,Swine,-,-,-,-,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Europe,Russia,Rostovskaya Oblast,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,4,0,0,4,0
2005,Jan-Jun 2005,Europe,Russia,Rostovskaya Oblast,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,-,Animal,5,0,0,5,0
2005,Jan-Jun 2005,Europe,Russia,Saratovskaya Oblast,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Europe,Russia,Stavropol'Skiy Kray,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,-,Animal,41,0,0,41,0
2005,Jan-Jun 2005,Europe,Russia,Tomskaya Oblast,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,0,0,1,0
2005,Jan-Jun 2005,Europe,Russia,Tverskaya Oblast,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,15,0,0,15,0
2005,Jan-Jun 2005,Europe,Russia,Vladimirskaya Oblast,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,746,0,0,234,0
2005,Jan-Jun 2005,Europe,Russia,Volgogradskaya Oblast,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,0,0,1,0
2005,Jan-Jun 2005,Europe,Russia,Voronezhskaya Oblast,Anthrax,,Domestic,Swine,-,-,-,-,Animal,1,0,0,0,0
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Crna Gora (2005-2006),Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,-,-,1,-
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Crna Gora (2005-2006),Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,462,175,-,287,-
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Srbija (2005-2006),Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,3982,Animal,2371,3020,-,962,-
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Srbija (2005-2006),Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,68619,-,-,-,-
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Srbija (2005-2006),Leptospirosis,,Domestic,Swine,-,-,-,2205,Animal,162,-,-,-,-
2005,Jan-Jun 2005,Europe,Serbia and Montenegro,Srbija (2005-2006),Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,2345,Animal,212,212,-,-,-
2005,Jan-Jun 2005,Europe,Slovenia,Maribor,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,59,-,-,-,-
2005,Jan-Jun 2005,Europe,Slovenia,Murska Sobota,Atrophic rhinitis of swine (-2005),,Domestic,Swine,-,-,-,-,Animal,89,-,-,-,-
2005,Jan-Jun 2005,Europe,Slovenia,Nova Gorica,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,8,-,-,-,-
2005,Jan-Jun 2005,Europe,Slovenia,Novo Mesto,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,55,-,-,-,-
2005,Jan-Jun 2005,Europe,Slovenia,Ptuj,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,45,-,-,-,-
2005,Jan-Jun 2005,Europe,Spain,Andalucia,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3078,-,-,-,0
2005,Jan-Jun 2005,Europe,Spain,Aragon,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,3877617,Animal,58719,0,0,0,0
2005,Jan-Jun 2005,Europe,Spain,Canarias,Atrophic rhinitis of swine (-2005),,Domestic,Swine,-,-,-,-,Animal,4800,0,0,-,0
2005,Jan-Jun 2005,Europe,Spain,Canarias,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,548,-,125,-,0
2005,Jan-Jun 2005,Europe,Spain,Castilla Y Leon,Atrophic rhinitis of swine (-2005),,Domestic,Swine,-,-,-,229,Animal,2,-,-,-,0
2005,Jan-Jun 2005,Europe,Spain,Castilla Y Leon,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,440831,Animal,3452,-,-,-,0
2005,Jan-Jun 2005,Europe,Spain,Castilla-La Mancha,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,6461,0,0,0,0
2005,Jan-Jun 2005,Europe,Spain,Cataluna,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,5379391,Animal,16118,0,0,0,0
2005,Jan-Jun 2005,Europe,Spain,Extremadura,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,8301,-,-,-,0
2005,Jan-Jun 2005,Europe,Spain,Galicia,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,645160,Animal,722,0,36,0,0
2005,Jan-Jun 2005,Europe,Spain,Galicia,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,645160,Animal,-,0,0,0,0
2005,Jan-Jun 2005,Europe,Spain,Isles Baleares,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,1579,Animal,80,0,20,0,0
2005,Jan-Jun 2005,Europe,Spain,La Rioja,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,10244,Animal,219,0,204,0,0
2005,Jan-Jun 2005,Europe,Spain,Madrid,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,31,-,-,-,0
2005,Jan-Jun 2005,Europe,Spain,Murcia,Atrophic rhinitis of swine (-2005),,Domestic,Swine,-,-,-,-,Animal,-,-,0,-,0
2005,Jan-Jun 2005,Europe,Spain,Murcia,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,2023292,Animal,35002,-,0,-,0
2005,Jan-Jun 2005,Europe,Spain,Murcia,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,-,-,0,-,0
2005,Jan-Jun 2005,Europe,Spain,Valenciana,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,1362760,Animal,2024,-,0,-,0
2005,Jan-Jun 2005,Europe,Sweden,Sweden,Atrophic rhinitis of swine (-2005),,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,-
2005,Jan-Jun 2005,Europe,Ukraine,Cherkassy,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,58,0,-,58,-
2005,Jan-Jun 2005,Europe,Ukraine,Cherkassy,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,445,63,-,372,-
2005,Jan-Jun 2005,Europe,Ukraine,Chernigov,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,26,0,-,26,-
2005,Jan-Jun 2005,Europe,Ukraine,Chernigov,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,0,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Chernovtsy,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,5,1,-,4,-
2005,Jan-Jun 2005,Europe,Ukraine,Dnepropetrovsk,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,8,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Kherson,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,3,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Khmel'Nitskiy,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,29,16,-,15,-
2005,Jan-Jun 2005,Europe,Ukraine,Nikolayev,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,12,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Ternopl',Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,0,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Vinnitsa,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,41,0,-,41,-
2005,Jan-Jun 2005,Europe,Ukraine,Vinnitsa,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,6,0,-,6,-
2005,Jan-Jun 2005,Europe,Ukraine,Vinnitsa,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,10,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Zaporozh'Ye,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,0,0,-,0,-
2005,Jan-Jun 2005,Europe,Ukraine,Zhitomir,Enterovirus encephalomyelitis (-2005),,Domestic,Swine,-,-,-,-,Animal,0,0,-,0,-
2005,Jan-Jun 2005,Europe,United Kingdom,Northern Ireland,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,24170,Animal,90,0,90,0,19290
2006,Jan-Jun 2006,Africa,Angola,Huambo,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,2,Animal,2,0,0,2,0
2006,Jan-Jun 2006,Africa,Angola,Huambo,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,20,Animal,20,0,20,0,0
2006,Jan-Jun 2006,Africa,Angola,Huila,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,24,Animal,16,0,0,16,0
2006,Jan-Jun 2006,Africa,Angola,Huila,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,50,Animal,50,0,50,0,0
2006,Jan-Jun 2006,Africa,Angola,Lunda Norte,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,140,Animal,140,65,10,65,0
2006,Jan-Jun 2006,Africa,Benin,Abomey-Calavi,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,9500,Animal,10,0,10,0,-
2006,Jan-Jun 2006,Africa,Benin,Allada,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,140,Animal,140,0,75,65,-
2006,Jan-Jun 2006,Africa,Benin,Bohicon,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,13,-,12,-,-
2006,Jan-Jun 2006,Africa,Benin,Cobly,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,2,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Copargo,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,4,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Djougou,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Glazoue,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,-,1,-,-
2006,Jan-Jun 2006,Africa,Benin,Kouande,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,4,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Natitingou,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,7,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Ouake,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Tanguieta,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Tori-Bossito,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,300,Animal,70,0,0,70,-
2006,Jan-Jun 2006,Africa,Benin,Toucountouna,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,5,-,-,-,-
2006,Jan-Jun 2006,Africa,Benin,Toucountouna,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,Swine,-,-,-,-,Animal,12,-,-,-,-
2006,Jan-Jun 2006,Africa,Cameroon,Littoral,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,179,Animal,114,0,0,72,0
2006,Jan-Jun 2006,Africa,Cameroon,Ouest,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,335,Animal,77,0,0,12,0
2006,Jan-Jun 2006,Africa,Cameroon,Sud-Ouest,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,66,Animal,5,0,0,5,0
2006,Jan-Jun 2006,Africa,Cameroon,Sud,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,75,Animal,21,0,0,16,0
2006,Jan-Jun 2006,Africa,Congo (Dem. Rep. of the),Congo (Dem. Rep. of the),African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1453,Animal,129,0,0,129,0
2006,Jan-Jun 2006,Africa,Ghana,Northern,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,21,Animal,21,0,0,21,-
2006,Jan-Jun 2006,Africa,Ghana,Volta,Anthrax,,Domestic,Swine,-,-,-,38,Animal,1,0,0,1,-
2006,Jan-Jun 2006,Africa,Kenya,Nairobi Area (2005-2016),Anthrax,,Domestic,Swine,-,-,-,3,Animal,1,0,0,1,0
2006,Jan-Jun 2006,Africa,Lesotho,Maseru,Anthrax,,Domestic,Swine,-,-,-,350,Animal,10,0,0,10,126
2006,Jan-Jun 2006,Africa,Madagascar,Madagascar,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,699,Animal,146,-,-,146,-
2006,Jan-Jun 2006,Africa,Madagascar,Madagascar,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,186,Animal,42,-,-,8,-
2006,Jan-Jun 2006,Africa,Malawi,Central,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,39,-,-,-,-
2006,Jan-Jun 2006,Africa,Malawi,Malawi,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,5170,Animal,4833,52,186,3382,-
2006,Jan-Jun 2006,Africa,Malawi,Northern,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,13,-,-,-,-
2006,Jan-Jun 2006,Africa,Malawi,Southern,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2006,Jan-Jun 2006,Africa,Mozambique,Gaza,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,296,Animal,196,1,15,170,0
2006,Jan-Jun 2006,Africa,Mozambique,Manica,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,184,Animal,1204,7,84,1204,0
2006,Jan-Jun 2006,Africa,Mozambique,Maputo,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,368,Animal,163,2,128,33,0
2006,Jan-Jun 2006,Africa,Mozambique,Sofala,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1980,Animal,396,5,71,355,0
2006,Jan-Jun 2006,Africa,Namibia,Namibia,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,3,Animal,1,0,0,1,-
2006,Jan-Jun 2006,Africa,Nigeria,Gombe,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,-
2006,Jan-Jun 2006,Africa,Rwanda,Butare (2005-2009),African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,823,Animal,93,12,64,14,0
2006,Jan-Jun 2006,Africa,Rwanda,Cyangugu (2005-2009),African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,513,Animal,56,12,33,23,0
2006,Jan-Jun 2006,Africa,Rwanda,Gikongoro (2005-2009),African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,3558,Animal,233,74,151,82,0
2006,Jan-Jun 2006,Africa,Rwanda,Rwanda,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,3366,Animal,122,0,0,0,0
2006,Jan-Jun 2006,Africa,South Africa,Eastern Cape Province,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,278,14929,0,30,393
2006,Jan-Jun 2006,Africa,South Africa,Western Cape Province,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,1,0,0,0
2006,Jan-Jun 2006,Africa,South Africa,Western Cape Province,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,1,0,0,0
2006,Jan-Jun 2006,Africa,Togo,Région Centrale,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1000,Animal,91,0,0,91,0
2006,Jan-Jun 2006,Africa,Togo,Région Centrale,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,1433,Animal,9,9,0,0,0
2006,Jan-Jun 2006,Africa,Togo,Région De La Kara,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,500,Animal,28,12,0,16,0
2006,Jan-Jun 2006,Africa,Togo,Région De La Kara,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,750,Animal,3,3,0,0,0
2006,Jan-Jun 2006,Africa,Togo,Région Des Plateaux,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,175,Animal,37,0,0,37,0
2006,Jan-Jun 2006,Africa,Togo,Région Des Savanes,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,485,Animal,65,7,0,58,0
2006,Jan-Jun 2006,Africa,Togo,Région Des Savanes,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,433,Animal,5,5,0,0,0
2006,Jan-Jun 2006,Africa,Togo,Région Maritime,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,350,Animal,292,103,58,189,0
2006,Jan-Jun 2006,Africa,Zambia,Eastern,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,130,Animal,10,0,0,4,0
2006,Jan-Jun 2006,Africa,Zambia,Southern,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,266,Animal,134,0,0,120,0
2006,Jan-Jun 2006,Americas,Argentina,Argentina,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,1177768,Animal,39019,0,0,0,0
2006,Jan-Jun 2006,Americas,Argentina,Argentina,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,1177768,Animal,80,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Buenos Aires,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,8254,Animal,232,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Buenos Aires,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,1658,Animal,10,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Catamarca,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,10,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Chaco,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,77,Animal,0,0,0,0,-
2006,Jan-Jun 2006,Americas,Argentina,Chaco,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,6,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Chubut,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,537,Animal,3,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Cordoba,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,7176,Animal,100,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Cordoba,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,136,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Corrientes,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,158,Animal,12,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Corrientes,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,-,Animal,0,5,0,0,158
2006,Jan-Jun 2006,Americas,Argentina,Entre Rios,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,594,Animal,4,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Formosa,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,53,Animal,4,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Formosa,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,53,Animal,0,0,0,0,-
2006,Jan-Jun 2006,Americas,Argentina,La Pampa,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,5092,Animal,180,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,La Rioja,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,237,Animal,6,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Misiones,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,30,Animal,2,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Neuquen,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,76,Animal,24,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Neuquen,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,72,Animal,7,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Rio Negro,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,78,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Salta,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,28,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,San Luis,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,572,Animal,56,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Santa Cruz,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,170,Animal,3,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Santa Fe,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,2555,Animal,29,-,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Santa Fe,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,63,Animal,18,8,-,-,-
2006,Jan-Jun 2006,Americas,Argentina,Santiago Del Estero,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,91,Animal,18,-,-,-,-
2006,Jan-Jun 2006,Americas,Bolivia,Tarija,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,141,Animal,31,0,0,31,0
2006,Jan-Jun 2006,Americas,Brazil,Bahia,Vesicular stomatitis (-2014),Indiana,Domestic,Swine,-,-,-,21,Animal,10,0,0,0,0
2006,Jan-Jun 2006,Americas,Brazil,Brazil,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,-,Animal,357,0,357,0,0
2006,Jan-Jun 2006,Americas,Brazil,Brazil,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,31,0,31,0,0
2006,Jan-Jun 2006,Americas,Brazil,Ceara,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,487,Animal,120,373,0,114,0
2006,Jan-Jun 2006,Americas,Brazil,Espirito Santo,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,1,0,0,1,0
2006,Jan-Jun 2006,Americas,Brazil,Goias,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,0,0,2,-
2006,Jan-Jun 2006,Americas,Brazil,Minas Gerais,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,2,0,0,0,0
2006,Jan-Jun 2006,Americas,Brazil,Paraiba,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,170,Animal,66,121,0,49,0
2006,Jan-Jun 2006,Americas,Brazil,Santa Catarina,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,10,0,0,0,0
2006,Jan-Jun 2006,Americas,Brazil,Santa Catarina,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,6,0,0,6,-
2006,Jan-Jun 2006,Americas,Brazil,Tocantins,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,0,0,1,-
2006,Jan-Jun 2006,Americas,Chile,Araucania,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Chile,Biobio,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,-,-,-,-
2006,Jan-Jun 2006,Americas,Chile,Maule,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,-,Animal,1,-,-,-,-
2006,Jan-Jun 2006,Americas,Chile,Metro. De Santiago,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,75000,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Chile,Metro. De Santiago,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,-,Animal,11,-,-,-,-
2006,Jan-Jun 2006,Americas,Colombia,Antioquia,Vesicular stomatitis (-2014),Indiana;New Jersey,Domestic,Swine,-,-,-,34,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Antioquia,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,368,Animal,3,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Atlántico,Leptospirosis,,Domestic,Swine,-,-,-,10,Animal,7,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Atlántico,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,3,Animal,2,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Bolivar,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,11,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Boyacá,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,3,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Caldas,Leptospirosis,,Domestic,Swine,-,-,-,37,Animal,13,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Caldas,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,93,Animal,7,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Caldas,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,25,Animal,11,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Córdoba,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,11,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Cundinamarca,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,4,Animal,0,0,0,0,0
2006,Jan-Jun 2006,Americas,Colombia,Huila,Leptospirosis,,Domestic,Swine,-,-,-,4,Animal,4,0,0,0,0
