Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2007,Jan-Jun 2007,Asia,Korea (Dem People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Kyrgyzstan,Classical swine fever virus (Inf. with),Domestic,Swine,-,8400
2007,Jan-Jun 2007,Asia,Kyrgyzstan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,12000
2007,Jan-Jun 2007,Asia,Kyrgyzstan,Leptospirosis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Latvia,Leptospirosis,Domestic,Swine,-,2631
2007,Jan-Jun 2007,Europe,Latvia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,11570
2007,Jan-Jun 2007,Europe,Latvia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,20689
2007,Jan-Jun 2007,Europe,Lithuania,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,28979
2007,Jan-Jun 2007,Africa,Madagascar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Malaysia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,40000
2007,Jan-Jun 2007,Asia,Malaysia,Classical swine fever virus (Inf. with),Domestic,Swine,-,1350600
2007,Jan-Jun 2007,Asia,Malaysia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1739350
2007,Jan-Jun 2007,Asia,Malaysia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Mexico,Leptospirosis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Mexico,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Moldova,Rabies virus (Inf. with),Domestic,Swine,-,86
2007,Jan-Jun 2007,Europe,Moldova,Leptospirosis,Domestic,Swine,-,706
2007,Jan-Jun 2007,Europe,Moldova,Anthrax,Domestic,Swine,-,829
2007,Jan-Jun 2007,Europe,Moldova,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,45712
2007,Jan-Jun 2007,Europe,Moldova,Classical swine fever virus (Inf. with),Domestic,Swine,-,80068
2007,Jan-Jun 2007,Asia,Mongolia,Anthrax,Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Montenegro,Classical swine fever virus (Inf. with),Domestic,Swine,-,9507
2007,Jan-Jun 2007,Asia,Myanmar,Classical swine fever virus (Inf. with),Domestic,Swine,-,94000
2007,Jan-Jun 2007,Asia,Myanmar,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Netherlands,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Oceania,New Zealand,Leptospirosis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Nicaragua,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,North Macedonia,Classical swine fever virus (Inf. with),Domestic,Swine,-,175544
2007,Jan-Jun 2007,Americas,Paraguay,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Peru,Anthrax,Domestic,Swine,-,375
2007,Jan-Jun 2007,Americas,Peru,Rabies virus (Inf. with),Domestic,Swine,-,545
2007,Jan-Jun 2007,Americas,Peru,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Philippines,Classical swine fever virus (Inf. with),Domestic,Swine,-,32733
2007,Jan-Jun 2007,Europe,Portugal,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1625331
2007,Jan-Jun 2007,Europe,Romania,Classical swine fever virus (Inf. with),Domestic,Swine,-,2800000
2007,Jan-Jun 2007,Europe,Russia,Rabies virus (Inf. with),Domestic,Swine,-,2910
2007,Jan-Jun 2007,Europe,Russia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,62670
2007,Jan-Jun 2007,Europe,Russia,Transmissible gastroenteritis,Domestic,Swine,-,383200
2007,Jan-Jun 2007,Europe,Russia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,933590
2007,Jan-Jun 2007,Europe,Russia,Anthrax,Domestic,Swine,-,1160420
2007,Jan-Jun 2007,Europe,Russia,Leptospirosis,Domestic,Swine,-,2597570
2007,Jan-Jun 2007,Europe,Russia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,5550130
2007,Jan-Jun 2007,Europe,Russia,Classical swine fever virus (Inf. with),Domestic,Swine,-,15050770
2007,Jan-Jun 2007,Europe,Serbia,Classical swine fever virus (Inf. with),Domestic,Swine,-,2444271
2007,Jan-Jun 2007,Europe,Serbia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Spain,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Europe,Spain,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Sri Lanka,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Sri Lanka,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Sri Lanka,Japanese encephalitis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Tajikistan,Anthrax,Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Tajikistan,Leptospirosis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Thailand,Classical swine fever virus (Inf. with),Domestic,Swine,-,100500
2007,Jan-Jun 2007,Asia,Thailand,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Trinidad and Tobago,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Turkmenistan,Anthrax,Domestic,Swine,-,2446
2007,Jan-Jun 2007,Europe,Ukraine,Rabies virus (Inf. with),Domestic,Swine,-,3519
2007,Jan-Jun 2007,Europe,Ukraine,Anthrax,Domestic,Swine,-,32284
2007,Jan-Jun 2007,Europe,Ukraine,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,167426
2007,Jan-Jun 2007,Europe,Ukraine,Leptospirosis,Domestic,Swine,-,361610
2007,Jan-Jun 2007,Europe,Ukraine,Classical swine fever virus (Inf. with),Domestic,Swine,-,3419469
2007,Jan-Jun 2007,Americas,United States of America,Leptospirosis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,United States of America,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,United States of America,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jan-Jun 2007,Americas,Uruguay,Anthrax,Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Uzbekistan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,63256
2007,Jan-Jun 2007,Americas,Venezuela,Rabies virus (Inf. with),Domestic,Swine,-,27017
2007,Jan-Jun 2007,Americas,Venezuela,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,449025
2007,Jan-Jun 2007,Americas,Venezuela,Classical swine fever virus (Inf. with),Domestic,Swine,-,1260532
2007,Jan-Jun 2007,Americas,Venezuela,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jan-Jun 2007,Asia,Vietnam,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Albania,Classical swine fever virus (Inf. with),Domestic,Swine,-,16972
2007,Jul-Dec 2007,Asia,Armenia,Anthrax,Domestic,Swine,-,29069
2007,Jul-Dec 2007,Asia,Armenia,Classical swine fever virus (Inf. with),Domestic,Swine,-,288449
2007,Jul-Dec 2007,Asia,Azerbaijan,Classical swine fever virus (Inf. with),Domestic,Swine,-,1213
2007,Jul-Dec 2007,Asia,Azerbaijan,Anthrax,Domestic,Swine,-,2851
2007,Jul-Dec 2007,Europe,Belarus,Transmissible gastroenteritis,Domestic,Swine,-,64000
2007,Jul-Dec 2007,Europe,Belarus,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,262400
2007,Jul-Dec 2007,Europe,Belarus,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1264400
2007,Jul-Dec 2007,Europe,Belarus,Classical swine fever virus (Inf. with),Domestic,Swine,-,4372085
2007,Jul-Dec 2007,Asia,Bhutan,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Bhutan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Bolivia,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Brazil,Rabies virus (Inf. with),Domestic,Swine,-,8971
2007,Jul-Dec 2007,Americas,Brazil,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,13660
2007,Jul-Dec 2007,Americas,Brazil,Leptospirosis,Domestic,Swine,-,276924
2007,Jul-Dec 2007,Europe,Bulgaria,Transmissible gastroenteritis,Domestic,Swine,-,3835
2007,Jul-Dec 2007,Europe,Bulgaria,Leptospirosis,Domestic,Swine,-,40249
2007,Jul-Dec 2007,Europe,Bulgaria,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,78532
2007,Jul-Dec 2007,Americas,Canada,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Canada,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Canada,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Canada,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Canada,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Transmissible gastroenteritis,Domestic,Swine,-,1303107
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Japanese encephalitis,Domestic,Swine,-,9926897
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,21185804
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,147171078
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,320259298
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,392866149
2007,Jul-Dec 2007,Asia,China (People's Rep. of),Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Chinese Taipei,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,6906378
2007,Jul-Dec 2007,Asia,Chinese Taipei,Classical swine fever virus (Inf. with),Domestic,Swine,-,8204115
2007,Jul-Dec 2007,Asia,Chinese Taipei,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Chinese Taipei,Japanese encephalitis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Chinese Taipei,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Chinese Taipei,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Costa Rica,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Croatia,Rabies virus (Inf. with),Domestic,Swine,-,3
2007,Jul-Dec 2007,Europe,Croatia,Anthrax,Domestic,Swine,-,199
2007,Jul-Dec 2007,Europe,Croatia,Leptospirosis,Domestic,Swine,-,8667
2007,Jul-Dec 2007,Americas,Cuba,Leptospirosis,Domestic,Swine,-,67337
2007,Jul-Dec 2007,Americas,Cuba,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,76493
2007,Jul-Dec 2007,Americas,Cuba,Classical swine fever virus (Inf. with),Domestic,Swine,-,1775000
2007,Jul-Dec 2007,Americas,Cuba,Taenia solium (Inf. with) (Porcine cysticercosis),Domestic,Swine,-,1775000
2007,Jul-Dec 2007,Americas,Dominican (Rep.),Classical swine fever virus (Inf. with),Domestic,Swine,-,508496
2007,Jul-Dec 2007,Americas,Dominican (Rep.),Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Ecuador,Classical swine fever virus (Inf. with),Domestic,Swine,-,20000
2007,Jul-Dec 2007,Americas,Ecuador,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,30000
2007,Jul-Dec 2007,Europe,Estonia,Leptospirosis,Domestic,Swine,-,24058
2007,Jul-Dec 2007,Europe,Estonia,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Africa,Ghana,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Guatemala,Classical swine fever virus (Inf. with),Domestic,Swine,-,480000
2007,Jul-Dec 2007,Americas,Haiti,Classical swine fever virus (Inf. with),Domestic,Swine,-,310469
2007,Jul-Dec 2007,Americas,Honduras,Classical swine fever virus (Inf. with),Domestic,Swine,-,283086
2007,Jul-Dec 2007,Americas,Honduras,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Hong Kong,Classical swine fever virus (Inf. with),Domestic,Swine,-,120397
2007,Jul-Dec 2007,Asia,Hong Kong,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,120397
2007,Jul-Dec 2007,Asia,India,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,India,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Israel,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,1250
2007,Jul-Dec 2007,Asia,Israel,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Italy,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Italy,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Japan,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Japan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Japan,Japanese encephalitis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Japan,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Japan,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Kazakhstan,Leptospirosis,Domestic,Swine,-,1200
2007,Jul-Dec 2007,Asia,Kazakhstan,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Korea (Dem People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Korea (Dem People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Korea (Dem People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Kyrgyzstan,Leptospirosis,Domestic,Swine,-,1700
2007,Jul-Dec 2007,Asia,Kyrgyzstan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Kyrgyzstan,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Laos,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Latvia,Leptospirosis,Domestic,Swine,-,467
2007,Jul-Dec 2007,Europe,Latvia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,7063
2007,Jul-Dec 2007,Europe,Latvia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,18408
2007,Jul-Dec 2007,Europe,Lithuania,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,27316
2007,Jul-Dec 2007,Africa,Madagascar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Malaysia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,40000
2007,Jul-Dec 2007,Asia,Malaysia,Classical swine fever virus (Inf. with),Domestic,Swine,-,1350600
2007,Jul-Dec 2007,Asia,Malaysia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1739350
2007,Jul-Dec 2007,Asia,Malaysia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Mexico,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Mexico,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Moldova,Rabies virus (Inf. with),Domestic,Swine,-,145
2007,Jul-Dec 2007,Europe,Moldova,Anthrax,Domestic,Swine,-,250
2007,Jul-Dec 2007,Europe,Moldova,Leptospirosis,Domestic,Swine,-,303
2007,Jul-Dec 2007,Europe,Moldova,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,33138
2007,Jul-Dec 2007,Europe,Moldova,Classical swine fever virus (Inf. with),Domestic,Swine,-,307272
2007,Jul-Dec 2007,Asia,Mongolia,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Montenegro,Classical swine fever virus (Inf. with),Domestic,Swine,-,14367
2007,Jul-Dec 2007,Asia,Myanmar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Myanmar,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Netherlands,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Oceania,New Zealand,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Nicaragua,Classical swine fever virus (Inf. with),Domestic,Swine,-,12640
2007,Jul-Dec 2007,Europe,North Macedonia,Classical swine fever virus (Inf. with),Domestic,Swine,-,213339
2007,Jul-Dec 2007,Americas,Paraguay,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Peru,Rabies virus (Inf. with),Domestic,Swine,-,306
2007,Jul-Dec 2007,Americas,Peru,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Philippines,Classical swine fever virus (Inf. with),Domestic,Swine,-,23835
2007,Jul-Dec 2007,Asia,Philippines,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Portugal,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1443248
2007,Jul-Dec 2007,Europe,Russia,Rabies virus (Inf. with),Domestic,Swine,-,12870
2007,Jul-Dec 2007,Europe,Russia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,54030
2007,Jul-Dec 2007,Europe,Russia,Transmissible gastroenteritis,Domestic,Swine,-,470720
2007,Jul-Dec 2007,Europe,Russia,Anthrax,Domestic,Swine,-,937030
2007,Jul-Dec 2007,Europe,Russia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,1081830
2007,Jul-Dec 2007,Europe,Russia,Leptospirosis,Domestic,Swine,-,2773050
2007,Jul-Dec 2007,Europe,Russia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,5481670
2007,Jul-Dec 2007,Europe,Russia,Classical swine fever virus (Inf. with),Domestic,Swine,-,15367240
2007,Jul-Dec 2007,Europe,Serbia,Classical swine fever virus (Inf. with),Domestic,Swine,-,2456248
2007,Jul-Dec 2007,Europe,Serbia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Spain,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,44284087
2007,Jul-Dec 2007,Europe,Spain,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Sri Lanka,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Sri Lanka,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Sri Lanka,Japanese encephalitis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Tajikistan,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Tajikistan,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Thailand,Classical swine fever virus (Inf. with),Domestic,Swine,-,50487
2007,Jul-Dec 2007,Asia,Thailand,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Trinidad and Tobago,Rabies virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Europe,Ukraine,Rabies virus (Inf. with),Domestic,Swine,-,3666
2007,Jul-Dec 2007,Europe,Ukraine,Anthrax,Domestic,Swine,-,10390
2007,Jul-Dec 2007,Europe,Ukraine,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,119861
2007,Jul-Dec 2007,Europe,Ukraine,Leptospirosis,Domestic,Swine,-,376037
2007,Jul-Dec 2007,Europe,Ukraine,Classical swine fever virus (Inf. with),Domestic,Swine,-,3723067
2007,Jul-Dec 2007,Americas,United States of America,Leptospirosis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,United States of America,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,United States of America,Transmissible gastroenteritis,Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Uruguay,Anthrax,Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Uzbekistan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,11548
2007,Jul-Dec 2007,Americas,Venezuela,Rabies virus (Inf. with),Domestic,Swine,-,22954
2007,Jul-Dec 2007,Americas,Venezuela,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,478344
2007,Jul-Dec 2007,Americas,Venezuela,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Americas,Venezuela,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2007,Jul-Dec 2007,Asia,Vietnam,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Afghanistan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Europe,Albania,Classical swine fever virus (Inf. with),Domestic,Swine,-,26713
2008,Jan-Jun 2008,Asia,Armenia,Anthrax,Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Armenia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Azerbaijan,Classical swine fever virus (Inf. with),Domestic,Swine,-,6508
2008,Jan-Jun 2008,Asia,Azerbaijan,Anthrax,Domestic,Swine,-,7425
2008,Jan-Jun 2008,Europe,Belarus,Transmissible gastroenteritis,Domestic,Swine,-,26750
2008,Jan-Jun 2008,Europe,Belarus,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,102900
2008,Jan-Jun 2008,Europe,Belarus,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,634900
2008,Jan-Jun 2008,Europe,Belarus,Classical swine fever virus (Inf. with),Domestic,Swine,-,2232515
2008,Jan-Jun 2008,Asia,Bhutan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Brazil,Rabies virus (Inf. with),Domestic,Swine,-,5335
2008,Jan-Jun 2008,Americas,Brazil,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,7239
2008,Jan-Jun 2008,Americas,Brazil,Leptospirosis,Domestic,Swine,-,253544
2008,Jan-Jun 2008,Europe,Bulgaria,Transmissible gastroenteritis,Domestic,Swine,-,1233
2008,Jan-Jun 2008,Europe,Bulgaria,Leptospirosis,Domestic,Swine,-,28810
2008,Jan-Jun 2008,Europe,Bulgaria,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,40145
2008,Jan-Jun 2008,Americas,Canada,Anthrax,Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Canada,Leptospirosis,Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Canada,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Canada,Rabies virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Canada,Transmissible gastroenteritis,Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Transmissible gastroenteritis,Domestic,Swine,-,2051847
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Japanese encephalitis,Domestic,Swine,-,12944372
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,21899838
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,165592821
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,301117535
2008,Jan-Jun 2008,Asia,China (People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,390723705
2008,Jan-Jun 2008,Asia,Chinese Taipei,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,4773316
2008,Jan-Jun 2008,Asia,Chinese Taipei,Classical swine fever virus (Inf. with),Domestic,Swine,-,7025335
2008,Jan-Jun 2008,Asia,Chinese Taipei,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Chinese Taipei,Japanese encephalitis,Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Chinese Taipei,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Asia,Chinese Taipei,Transmissible gastroenteritis,Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Costa Rica,Leptospirosis,Domestic,Swine,-,-
2008,Jan-Jun 2008,Africa,Cote D'Ivoire,Anthrax,Domestic,Swine,-,-
2008,Jan-Jun 2008,Europe,Croatia,Rabies virus (Inf. with),Domestic,Swine,-,5
2008,Jan-Jun 2008,Europe,Croatia,Leptospirosis,Domestic,Swine,-,1292
2008,Jan-Jun 2008,Americas,Cuba,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,87500
2008,Jan-Jun 2008,Americas,Cuba,Leptospirosis,Domestic,Swine,-,90091
2008,Jan-Jun 2008,Americas,Cuba,Classical swine fever virus (Inf. with),Domestic,Swine,-,1481032
2008,Jan-Jun 2008,Americas,Dominican (Rep.),Classical swine fever virus (Inf. with),Domestic,Swine,-,1064990
2008,Jan-Jun 2008,Americas,Dominican (Rep.),Rabies virus (Inf. with),Domestic,Swine,-,-
2008,Jan-Jun 2008,Americas,Ecuador,Classical swine fever virus (Inf. with),Domestic,Swine,-,22000
2008,Jan-Jun 2008,Americas,Ecuador,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,55000
2008,Jan-Jun 2008,Europe,Estonia,Rabies virus (Inf. with),Domestic,Swine,-,1
2008,Jan-Jun 2008,Europe,Estonia,Leptospirosis,Domestic,Swine,-,20469
2008,Jan-Jun 2008,Asia,Georgia,Classical swine fever virus (Inf. with),Domestic,Swine,-,47500
2008,Jan-Jun 2008,Americas,Haiti,Anthrax,Domestic,Swine,-,200374
2008,Jan-Jun 2008,Americas,Haiti,Classical swine fever virus (Inf. with),Domestic,Swine,-,400118
2008,Jan-Jun 2008,Americas,Honduras,Classical swine fever virus (Inf. with),Domestic,Swine,-,61868
2008,Jan-Jun 2008,Americas,Honduras,Leptospirosis,Domestic,Swine,-,-
