Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2010,Jan-Jun 2010,Asia,Sri Lanka,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Asia,Sri Lanka,Pullorum disease,Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Sudan,Newcastle disease virus (Inf. with),Domestic,Birds,-,11100
2010,Jan-Jun 2010,Americas,Suriname,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,Suriname,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,Suriname,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,Sweden,Avian infectious bronchitis,Domestic,Birds,-,6000000
2010,Jan-Jun 2010,Europe,Sweden,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,6000000
2010,Jan-Jun 2010,Asia,Syria,Newcastle disease virus (Inf. with),Domestic,Birds,-,35600000
2010,Jan-Jun 2010,Asia,Tajikistan,Fowl cholera (-2011),Domestic,Birds,-,165486
2010,Jan-Jun 2010,Asia,Tajikistan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,1557935
2010,Jan-Jun 2010,Asia,Tajikistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,1902352
2010,Jan-Jun 2010,Asia,Tajikistan,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Tanzania,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Tanzania,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Asia,Thailand,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Togo,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Tunisia,Newcastle disease virus (Inf. with),Domestic,Birds,-,950000
2010,Jan-Jun 2010,Asia,Türkiye (Rep. of),Newcastle disease virus (Inf. with),Domestic,Birds,-,129448100
2010,Jan-Jun 2010,Asia,Turkmenistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,58226
2010,Jan-Jun 2010,Africa,Uganda,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Uganda,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Uganda,Fowl typhoid,Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Uganda,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Uganda,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,Ukraine,Duck virus hepatitis,Domestic,Birds,-,213852
2010,Jan-Jun 2010,Europe,Ukraine,Avian infectious laryngotracheitis,Domestic,Birds,-,8831557
2010,Jan-Jun 2010,Europe,Ukraine,Marek's disease (-2011),Domestic,Birds,-,23150353
2010,Jan-Jun 2010,Europe,Ukraine,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,134006441
2010,Jan-Jun 2010,Europe,Ukraine,Avian infectious bronchitis,Domestic,Birds,-,165658473
2010,Jan-Jun 2010,Europe,Ukraine,Newcastle disease virus (Inf. with),Domestic,Birds,-,436008967
2010,Jan-Jun 2010,Asia,United Arab Emirates,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,United Kingdom,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,United Kingdom,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,United Kingdom,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,United Kingdom,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Europe,United Kingdom,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,United States of America,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,Venezuela,Newcastle disease virus (Inf. with),Domestic,Birds,-,294460956
2010,Jan-Jun 2010,Americas,Venezuela,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,Venezuela,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Americas,Venezuela,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jan-Jun 2010,Africa,Zimbabwe,Newcastle disease virus (Inf. with),Domestic,Birds,-,437144
2010,Jul-Dec 2010,Asia,Afghanistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Albania,Newcastle disease virus (Inf. with),Domestic,Birds,-,4151780
2010,Jul-Dec 2010,Africa,Algeria,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Algeria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Algeria,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Algeria,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Argentina,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Armenia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2010,Jul-Dec 2010,Oceania,Australia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Azerbaijan,Newcastle disease virus (Inf. with),Domestic,Birds,-,4163700
2010,Jul-Dec 2010,Asia,Bahrain,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bahrain,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bangladesh,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Belarus,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,466699
2010,Jul-Dec 2010,Europe,Belarus,Avian infectious laryngotracheitis,Domestic,Birds,-,2909445
2010,Jul-Dec 2010,Europe,Belarus,Fowl cholera (-2011),Domestic,Birds,-,3364741
2010,Jul-Dec 2010,Europe,Belarus,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,12505540
2010,Jul-Dec 2010,Europe,Belarus,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,65034188
2010,Jul-Dec 2010,Europe,Belarus,Marek's disease (-2011),Domestic,Birds,-,69856465
2010,Jul-Dec 2010,Europe,Belarus,Newcastle disease virus (Inf. with),Domestic,Birds,-,88409335
2010,Jul-Dec 2010,Africa,Benin,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Benin,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Bhutan,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Bolivia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Bolivia,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Bolivia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Botswana,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Botswana,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Botswana,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Brazil,Fowl cholera (-2011),Domestic,Birds,-,447263
2010,Jul-Dec 2010,Americas,Brazil,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,1858235
2010,Jul-Dec 2010,Americas,Brazil,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,1858235
2010,Jul-Dec 2010,Americas,Brazil,Newcastle disease virus (Inf. with),Domestic,Birds,-,549400911
2010,Jul-Dec 2010,Americas,Brazil,Avian infectious bronchitis,Domestic,Birds,-,1836649452
2010,Jul-Dec 2010,Americas,Brazil,Marek's disease (-2011),Domestic,Birds,-,2013070877
2010,Jul-Dec 2010,Americas,Brazil,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,2658493879
2010,Jul-Dec 2010,Asia,Brunei,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,7556755
2010,Jul-Dec 2010,Asia,Brunei,Newcastle disease virus (Inf. with),Domestic,Birds,-,7556755
2010,Jul-Dec 2010,Europe,Bulgaria,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Bulgaria,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Bulgaria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Bulgaria,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Burkina Faso,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Cameroon,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Cameroon,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Cameroon,Pullorum disease,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Canada,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Canada,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Canada,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Canada,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Central African (Rep.),Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Central African (Rep.),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Chile,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Chile,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Chile,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,China (People's Rep. of),Pullorum disease,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Chinese Taipei,Pullorum disease,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Colombia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Comoros,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Comoros,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Comoros,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Congo (Dem. Rep. of the),Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Congo (Dem. Rep. of the),Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Congo (Dem. Rep. of the),Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Congo (Dem. Rep. of the),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Cote D'Ivoire,Avian infectious bronchitis,Domestic,Birds,-,854620
2010,Jul-Dec 2010,Africa,Cote D'Ivoire,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,8754620
2010,Jul-Dec 2010,Africa,Cote D'Ivoire,Newcastle disease virus (Inf. with),Domestic,Birds,-,8754620
2010,Jul-Dec 2010,Europe,Croatia,Newcastle disease virus (Inf. with),Domestic,Birds,-,30586861
2010,Jul-Dec 2010,Europe,Croatia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Croatia,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Cuba,Marek's disease (-2011),Domestic,Birds,-,7082833
2010,Jul-Dec 2010,Americas,Cuba,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,12472610
2010,Jul-Dec 2010,Americas,Cuba,Avian infectious bronchitis,Domestic,Birds,-,18664277
2010,Jul-Dec 2010,Americas,Cuba,Newcastle disease virus (Inf. with),Domestic,Birds,-,30939714
2010,Jul-Dec 2010,Asia,Cyprus,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Cyprus,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Cyprus,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Czech Republic,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Czech Republic,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Czech Republic,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Czech Republic,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Czech Republic,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Denmark,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Denmark,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Djibouti,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Dominican (Rep.),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Ecuador,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Egypt,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,7967301
2010,Jul-Dec 2010,Africa,Egypt,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Egypt,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Egypt,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,El Salvador,Low pathogenic avian influenza (poultry) (2006-2021),Domestic,Birds,-,30000000
2010,Jul-Dec 2010,Americas,El Salvador,Newcastle disease virus (Inf. with),Domestic,Birds,-,30000000
2010,Jul-Dec 2010,Europe,Estonia,Marek's disease (-2011),Domestic,Birds,-,26792
2010,Jul-Dec 2010,Europe,Estonia,Avian infectious bronchitis,Domestic,Birds,-,5000752
2010,Jul-Dec 2010,Europe,Estonia,Newcastle disease virus (Inf. with),Domestic,Birds,-,5116952
2010,Jul-Dec 2010,Europe,Estonia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,5289086
2010,Jul-Dec 2010,Africa,Eswatini,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ethiopia,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ethiopia,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ethiopia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ethiopia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Gabon,Newcastle disease virus (Inf. with),Domestic,Birds,-,600
2010,Jul-Dec 2010,Asia,Georgia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Germany,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Germany,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Germany,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ghana,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Ghana,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Greece,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guatemala,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guatemala,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guatemala,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guatemala,Low pathogenic avian influenza (poultry) (2006-2021),Domestic,Birds,-,-
2010,Jul-Dec 2010,Africa,Guinea,Newcastle disease virus (Inf. with),Domestic,Birds,-,21381
2010,Jul-Dec 2010,Africa,Guinea-Bissau,Newcastle disease virus (Inf. with),Domestic,Birds,-,6130
2010,Jul-Dec 2010,Americas,Guyana,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guyana,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Guyana,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Haiti,Newcastle disease virus (Inf. with),Domestic,Birds,-,2125240
2010,Jul-Dec 2010,Americas,Honduras,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2010,Jul-Dec 2010,Americas,Honduras,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Hong Kong,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,650000
2010,Jul-Dec 2010,Asia,Hong Kong,Marek's disease (-2011),Domestic,Birds,-,650000
2010,Jul-Dec 2010,Asia,Hong Kong,Newcastle disease virus (Inf. with),Domestic,Birds,-,650000
2010,Jul-Dec 2010,Asia,Hong Kong,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Hong Kong,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Hungary,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,India,Pullorum disease,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Indonesia,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Indonesia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Indonesia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Indonesia,Pullorum disease,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Iran,Fowl cholera (-2011),Domestic,Birds,-,2000000
2010,Jul-Dec 2010,Asia,Iran,Turkey rhinotracheitis (2006-),Domestic,Birds,-,5000000
2010,Jul-Dec 2010,Asia,Iran,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,6000000
2010,Jul-Dec 2010,Asia,Iran,Avian infectious laryngotracheitis,Domestic,Birds,-,20000000
2010,Jul-Dec 2010,Asia,Iran,Marek's disease (-2011),Domestic,Birds,-,20000000
2010,Jul-Dec 2010,Asia,Iran,Low pathogenic avian influenza (poultry) (2006-2021),Domestic,Birds,-,350000000
2010,Jul-Dec 2010,Asia,Iran,Avian infectious bronchitis,Domestic,Birds,-,400000000
2010,Jul-Dec 2010,Asia,Iran,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,400000000
2010,Jul-Dec 2010,Asia,Iran,Newcastle disease virus (Inf. with),Domestic,Birds,-,400000000
2010,Jul-Dec 2010,Asia,Iraq,Low pathogenic avian influenza (poultry) (2006-2021),Domestic,Birds,-,250000
2010,Jul-Dec 2010,Asia,Iraq,Newcastle disease virus (Inf. with),Domestic,Birds,-,815101
2010,Jul-Dec 2010,Asia,Iraq,Avian infectious bronchitis,Domestic,Birds,-,1250000
2010,Jul-Dec 2010,Asia,Iraq,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,1350000
2010,Jul-Dec 2010,Europe,Ireland,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Ireland,Duck virus hepatitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Ireland,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Ireland,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Europe,Ireland,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Fowl cholera (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Marek's disease (-2011),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Israel,Turkey rhinotracheitis (2006-),Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Japan,Avian infectious bronchitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Japan,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Japan,Fowl typhoid,Domestic,Birds,-,-
2010,Jul-Dec 2010,Asia,Japan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
