Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
255234,African swine fever,,47.916647,19.874886,Mátraszentimre,Hungary,Europe,2019-06-24T00:00:00Z,2019-07-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267121,African swine fever,,48.100099,20.196527,Szentdomonkos,Hungary,Europe,2020-02-17T00:00:00Z,2020-02-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
260238,African swine fever,,47.49629,20.40378,Pely,Hungary,Europe,2019-08-27T00:00:00Z,2019-09-03T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
259573,African swine fever,,47.949007,20.364592,Eger,Hungary,Europe,2019-08-18T00:00:00Z,2019-08-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
260118,African swine fever,,47.956941,20.015064,Bodony,Hungary,Europe,2019-10-04T00:00:00Z,2019-10-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267125,African swine fever,,47.799234,19.826584,Gyöngyöspata,Hungary,Europe,2020-02-19T00:00:00Z,2020-02-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
280721,African swine fever,,47.866015,20.3388,Egerszalók,Hungary,Europe,2020-10-09T00:00:00Z,2020-10-20T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267699,African swine fever,,47.787565,19.976828,Visonta,Hungary,Europe,2020-02-06T00:00:00Z,2020-02-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
257531,African swine fever,,47.878181,20.215675,Verpelet,Hungary,Europe,2019-07-17T00:00:00Z,2019-07-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269542,African swine fever,,48.067873,20.076426,Istenmezeje,Hungary,Europe,2020-03-22T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
281071,African swine fever,,47.98902,20.44401,Felsotárkány,Hungary,Europe,2020-10-16T00:00:00Z,2020-10-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
278111,African swine fever,,47.90744,20.294747,Egerszalók,Hungary,Europe,2020-08-27T00:00:00Z,2020-09-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
257980,African swine fever,,47.812148,20.309014,Demjén,Hungary,Europe,2019-07-10T00:00:00Z,2019-07-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
