Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
202091,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202073,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
294091,Influenza - Avian,;H9N2 LPAI;,26.25,117.616667,Sanming,China,Asia,2020-01-28T00:00:00Z,2021-04-15T00:00:00Z,,WHO,1,,Confirmed
182577,Influenza - Avian,;H7N9 LPAI;,26.25401,117.647095,"Sha Country, Sanming City",China,Asia,2014-01-21T00:00:00Z,2014-01-27T00:00:00Z,,National authorities,1,,Confirmed
225772,Influenza - Avian,;H7N9 LPAI;,25.69327,117.8508,Sanming,China,Asia,,2017-03-31T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
227169,Influenza - Avian,;H7N9 LPAI;,26.052,117.867,Sanming City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
202078,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
175965,Influenza - Avian,;H5N1 HPAI;,25.920724,117.920212,Fujian Sheng,China,Asia,2006-01-10T00:00:00Z,2006-02-09T00:00:00Z,,WHO,1,,Confirmed
202085,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
159074,Influenza - Avian,;H5N1 HPAI;,25.920724,117.920212,Fujian Sheng,China,Asia,2007-02-18T00:00:00Z,2007-03-01T00:00:00Z,,National authorities,1,,Confirmed
122504,Influenza - Avian,;H5N1 HPAI;,26,118,Fu-chien,China,Asia,2007-05-23T00:00:00Z,2007-05-23T00:00:00Z,,National authorities,1,,Confirmed
202087,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202079,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
223652,Influenza - Avian,;H7N9 LPAI;,25.235563,118.145539,Quanzhou,China,Asia,2017-01-23T00:00:00Z,2017-02-03T00:00:00Z,,National authorities,1,,Confirmed
183385,Influenza - Avian,;H5N1 HPAI;,25,118.090668,Fujian Sheng,China,Asia,2013-12-31T00:00:00Z,2014-02-18T00:00:00Z,"Domestic,chicken,Domestic,duck,",National authorities,,,Confirmed
182552,Influenza - Avian,;H7N9 LPAI;,25.034594,118.797913,"Hui'an County,  Quanzhou City",China,Asia,2014-01-18T00:00:00Z,2014-01-24T00:00:00Z,,National authorities,1,,Confirmed
227167,Influenza - Avian,;H7N9 LPAI;,24.739,118.642,Quanzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
