Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
163163,African horse sickness,;1;,-33.50589,18.44868,AHS_WCP2011_45,South Africa,Africa,2011-04-16T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161890,African horse sickness,;1;,-33.4865,18.48886,Mamre,South Africa,Africa,2011-03-16T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161885,African horse sickness,;1;,-33.60518,18.51243,Dassenburg,South Africa,Africa,2011-03-25T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161898,African horse sickness,;1;,-33.51122,18.47792,Mamre,South Africa,Africa,2011-03-16T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163157,African horse sickness,;1;,-33.50576,18.44414,Mamre 38,South Africa,Africa,2011-03-27T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162845,African horse sickness,,-33.54099,18.52148,Mamre 35,South Africa,Africa,2011-03-17T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161900,African horse sickness,;1;,-33.48636,18.4784,Mamre,South Africa,Africa,2011-03-26T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163165,African horse sickness,;1;,-33.50589,18.44868,Mamre 42,South Africa,Africa,2011-04-08T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163156,African horse sickness,;1;,-33.4965,18.44903,Mamre 41,South Africa,Africa,2011-04-03T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
160360,African horse sickness,;1;,-33.51119,18.47558,Mamre,South Africa,Africa,2011-02-26T00:00:00Z,2011-03-07T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163160,African horse sickness,;1;,-33.53703,18.52724,AHS_WCP2011_47,South Africa,Africa,2011-04-14T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163158,African horse sickness,;1;,-33.61694,18.52919,AHS_WCP2011_44,South Africa,Africa,2011-05-03T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161901,African horse sickness,;1;,-33.48894,18.48699,Mamre,South Africa,Africa,2011-03-17T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162843,African horse sickness,,-33.5095,18.50312,Mamre ,South Africa,Africa,2011-03-19T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163159,African horse sickness,;1;,-33.50774,18.45011,AHS_WCP2011_50,South Africa,Africa,2011-03-27T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
